ID	Exhibit	Photo	@Photo_Slug	Description	Name	Bio	@Path
30177	Isabella Kung	http://2.bp.blogspot.com/-WjEKswn7x58/UUBnkYQWk1I/AAAAAAAAFYs/d8EYPDQtJzw/s1600/Untitled-1%2Bcopy.jpg	Untitled-1%2Bcopy.jpg	"Isabella is an illustrator who create fun & whimsical animal characters for kids. While we works as freelance illustrators, we also sell greeting cards, art-posters, books, card games, height measurement and socks in some retail stores in San Francisco."	Yuki Iwata		images:Untitled-1%2Bcopy.jpg
30178	Jumbo Jibbles	http://static.squarespace.com/static/5231e1dde4b07e97b44fbddb/t/533459ede4b009cdbfa14f9e/1395939824251/?format=300w	?format=300w	"Jumbo Jibbles translates to ""giant vegetables"". These larger-than-life fabric sculptures are inspired by everyday foods. Down with bears and up with pears! You'll also find a fair amount of unicorns skulking about looking for snacks."	Amy Brown		images:?format=300w
30179	Katy Kristin	http://makerfaire.files.wordpress.com/2014/04/little-miss-sunshine.png	little-miss-sunshine.png	"Katy Kristin makes whimsical plush toys and dolls, jewelry and original art. They are all inspired by her many collections: gnomes, hedgehogs, old children's books, circus toys, vintage jewelry...and a whole lot more. Her hero is Pippi Longstocking, and someday she hopes to live in a big treehouse."	Katy Kristin Bowen		images:little-miss-sunshine.png
30180	Korrupt Label	http://www.korruptlabel.com/images/galleries/home/korrupt-label-43.jpg	korrupt-label-43.jpg	independant mens stylized tshirts specilaizing in vintage punk and poter print stlye graphics.	henry miyoshi		images:korrupt-label-43.jpg
30181	KrakenWhip	http://makerfaire.files.wordpress.com/2014/04/karenwhip.jpg	karenwhip.jpg	"All items are handmade in Oakland; most pieces are upcycled from salvaged materials like leather scraps, truck inner tubes, bike tires, thrift store clothes, and textile samples; organic fiber fabrics used as well. These are transformed into fun clothing and accessories, and one of a kind couture!"	Kristin Gallup		images:karenwhip.jpg
30182	Krista Tranquilla	https://img1.etsystatic.com/040/0/6547402/il_570xN.555188247_nxz1.jpg	il_570xN.555188247_nxz1.jpg	"Handcrafted jewelry from metal, stones, repurposed and found objects. Inspired by stepping out into my backyard or travels beyond and recreating that sense of place and peace of mind. My technique includes traditional and experimental metal smithing/jewelry techniques."	Krista Tranquilla		images:il_570xN.555188247_nxz1.jpg
30183	Lady Alamo	http://makerfaire.files.wordpress.com/2014/04/hobo_chevgrey_web_1024x1024.jpg	hobo_chevgrey_web_1024x1024.jpg	"We specialized in colorful, simple and fun accessories for everyday use."	Yiva Wong		images:hobo_chevgrey_web_1024x1024.jpg
30184	"Laughing Devil Designs, LLC"	https://img1.etsystatic.com/037/1/6235892/il_570xN.555410449_i3dj.jpg	il_570xN.555410449_i3dj.jpg	"We create all natural bath and body products, handcrafted in small batches. We are certified by Peta as Vegan and Cruelty free, and are now palm oil free. Our line includes: cold process soaps, body cream, facial creams and soaps (for various conditions), body powders, salves, balms and perfumes."	Shielaugh Divelbiss		images:il_570xN.555410449_i3dj.jpg
30185	Laurel Begley Ceramics	http://i152.photobucket.com/albums/s165/lbegley27/pottery/P1015559-3.jpg	P1015559-3.jpg	"Vintage inspired, handmade pottery."	Laurel Begley		images:P1015559-3.jpg
30186	Le Petit Elefant	http://images.cdn.bigcartel.com/bigcartel/product_images/134076366/max_h-1000+max_w-1000/8x10_KnittingaScarf_web.png	8x10_KnittingaScarf_web.png	"Greetings & illustrations to awaken the adventure-seeking, silly, romantic kid in you."	Genevieve Santos		images:8x10_KnittingaScarf_web.png
30187	MAHOOHOO	http://makerfaire.files.wordpress.com/2014/04/mahoohoo.png	mahoohoo.png	"At MAHOOHOO We hand make make clothing and jewelry with a focus on fit and attention to detail. Our aim is to make quality items that can be worn everyday, while creating shapes, textures, and details that transcend the everyday."	Christiana Kalos		images:mahoohoo.png
30188	Martin Hsu Art and Design	http://www.martinhsu.com/images/products/martin_hsu_thunder_paw_mens_tshirt.jpg	martin_hsu_thunder_paw_mens_tshirt.jpg	"Martin Hsu Art and Design strives to turn original ideas into apparel, books, prints, and original paintings. Based in San Francisco, grew up in La La Land, descendent of the Dragon."	Martin Hsu		images:martin_hsu_thunder_paw_mens_tshirt.jpg
30189	Miss Leah Dee Jewelry	http://makerfaire.files.wordpress.com/2014/04/leahdee.png	leahdee.png	"I am a jeweler, making everything by hand, using unique stones and a big imagination. I am inspired by outer space and love to make modular pieces, big rings and jewelry that I can build from things that I find beautiful and interesting."	Leah Janet Delmer		images:leahdee.png
30190	MXM Jewelry	http://dxkdul4cprxwx.cloudfront.net/306c58c3594445819a13d0dbc1b6602a_820x615.jpg	306c58c3594445819a13d0dbc1b6602a_820x615.jpg	"We design and handmade jewelry in Oakland, CA."	Peizhu Huang		images:306c58c3594445819a13d0dbc1b6602a_820x615.jpg
30191	Neural Network	http://makerfaire.files.wordpress.com/2014/04/neural.png	neural.png	"Neural Network: strengthening the connection between science and design with clothing and accessories made of hand screen-printed textiles. Doing our part to keep images of science- neurons, subatomic particles, topography, geodesic geometry and more- informative, stylish and functional for all."	Melina Bloomfiel		images:neural.png
30193	oddfauna	http://makerfaire.files.wordpress.com/2014/04/oddfauna.jpg	oddfauna.jpg	"OddFauna is a world full of fun and whimsical characters, all designed and created by Emma SanCartier. These cute and sometimes disturbing beasts have an offbeat sense of humor and exist in the form of sculptures, prints and stationery."	Emma SanCartier		images:oddfauna.jpg
30194	"oh, hello friend"	http://makerfaire.files.wordpress.com/2014/04/rs11_3-150x150.jpg	rs11_3-150x150.jpg	"oh, hello friend offers a unique and fun line of stationery ranging from tape, gift tags, greeting cards, rubber stamps, magnets, keychains, tea towels, tote bags, and lots more!"	Danni Hong		images:rs11_3-150x150.jpg
30195	PassionWood Designs	http://passionwoods.com/PassionWoodLogo.png	PassionWoodLogo.png	"PassionWood Designs makes custom wooden housewares, with a focus on the kitchen. I started this business because I love creative woodworking and I love to cook and wanted to combine the two. I like to make very traditional woodworking projects and spice them up with the help of modern technology."	Seth Newsome		images:PassionWoodLogo.png
30196	Pockit Lab	http://makerfaire.files.wordpress.com/2014/04/pocketlab.png	pocketlab.png	"Pockit Lab offers DIY leather wallet kits, made on laser machines."	David Goldklang		images:pocketlab.png
30197	Pretty Fun Designs	http://img1.etsystatic.com/040/0/6255855/il_570xN.544844263_tdrz.jpg	il_570xN.544844263_tdrz.jpg	"Pretty Fun Designs, creates well-designed, vintage-inspired, mischievous items using an eclectic mix gemstones, metals, functional and whimsical parts. Pretty Fun designs jewelry is consciously designed, hand-assembled, and energy-charged in Oakland, California by Riquelle Small"	Riquelle Small		images:il_570xN.544844263_tdrz.jpg
30198	Rebicyclist	https://scontent-a-sjc.xx.fbcdn.net/hphotos-prn1/t1.0-9/1013990_10152708384092598_1569895424_n.jpg	1013990_10152708384092598_1569895424_n.jpg	Recycled bicycle tire belts and accessories handmade with love and efficiency!	Julien Jaborska		images:1013990_10152708384092598_1569895424_n.jpg
30199	Recover Your Thoughts	https://fbcdn-profile-a.akamaihd.net/hprofile-ak-prn2/195778_211060815873_5043751_n.jpg	195778_211060815873_5043751_n.jpg	Journals made from discarded library books	Doug MacNeil		images:195778_211060815873_5043751_n.jpg
30200	Rhythmic Metal	http://www.imageurlhost.com/images/a9gswleecn1y0f5a41i_logo.gif	a9gswleecn1y0f5a41i_logo.gif	"We salvage as much recycled material as we can to make our products with a focus in re-purposing bicycle pieces and parts. Current production is heavy on belt buckles but we also make unique etched pieces, pendants and wrist cuffs, and home accessories."	Trent Stocking		images:a9gswleecn1y0f5a41i_logo.gif
30201	Robots by Matt Q. Spangler	https://scontent-b-sjc.xx.fbcdn.net/hphotos-ash3/t1.0-9/1527077_638232419563205_90456712_n.jpg	1527077_638232419563205_90456712_n.jpg	"I illustrate ordinary robots doing ordinary things.I offer limited edition prints, original paintings and hand made plushes of said robots."	Matt Spangler		images:1527077_638232419563205_90456712_n.jpg
30202	rubygirl	http://makerfaire.files.wordpress.com/2014/04/rubygirl.png	rubygirl.png	"rubygirl is the fun and eclectic jewelry collection designed and handcrafted by metalsmith Shannon Conrad. Striving to find a balance between the industrial and the organic, the line is sometimes feminine, sometimes edgy, but always unique."	Shannon Conrad		images:rubygirl.png
30203	Skeletal Dropkick	http://www.skeletaldropkick.com/Logo_files/P1050917.jpg	P1050917.jpg	"Everything by Skeletal Dropkick is made by one person, start to finish. Inspiration is taken from old movie monsters, cryptozoology and years spent as a punk/goth teen in the 80u2018s. With every piece, you not only get the highest quality work, you get a unique piece of art, hand-built for daily use."	Cris orr		images:P1050917.jpg
30204	Socko Co.	http://makerfaire.files.wordpress.com/2014/04/13552255024_95e0fe2b5a_b.jpg	13552255024_95e0fe2b5a_b.jpg	I make collectible figures. They are cast in resin and hand painted and range between 5 and 12 inches. I post daily pictures of my work on Instagram: steveferrera.	steve ferrera		images:13552255024_95e0fe2b5a_b.jpg
30206	Steamy Tech	https://scontent-b-sjc.xx.fbcdn.net/hphotos-prn1/t31.0-8/665943_478488892195750_860504664_o.jpg	665943_478488892195750_860504664_o.jpg	"We build a variety of wooden items and are primarily focused on moving gears. If accepted, our plan for Maker Fair is to focus on our kits. These allow people at all skill levels to make their own geared wooden Steampunk items."	Greg and Lora Price		images:665943_478488892195750_860504664_o.jpg
30207	Sweaty Taxidermy	http://makerfaire.files.wordpress.com/2014/04/sweaty.jpg	sweaty.jpg	I use sweaters as fur for my faux taxidermy.	Eva Soni		images:sweaty.jpg
30208	The Enchanted Square	https://scontent-a-sjc.xx.fbcdn.net/hphotos-prn2/l/t1.0-9/1382100_10151756352403068_247708053_n.jpg	1382100_10151756352403068_247708053_n.jpg	I make uniquely crazy fun crocheted hats and accessories. I am also launching my Make Your Own Hat Kits.	Ruth Tillman		images:1382100_10151756352403068_247708053_n.jpg
30209	The Girl and Rhino	https://dl.dropboxusercontent.com/u/80805054/slideshow%20images%20225dpi/225dpi.2.5H.atatshadow.jpg	225dpi.2.5H.atatshadow.jpg	"Fun silk-screened tees and hoodies, etc. Hooray -- You guys are the best!"	Adam Boroian		images:225dpi.2.5H.atatshadow.jpg
30211	Tina Produce	http://www.tinaproduce.com/images/NAPKINS_blue-1.jpg	NAPKINS_blue-1.jpg	"Tina Produce promotes sustainability by offering reusable napkins, kitchen towels, totes and tees."	Kristina Basgen		images:NAPKINS_blue-1.jpg
30212	Tinkertart	http://makerfaire.files.wordpress.com/2014/04/tinkertart.png	tinkertart.png	"Since 2011, Tinkertart has specialized in hand-decorated custom-made wearable art utilizing a creative blend of classic and contemporary vision stylized with elements of Steampunk, Renaissance, Fantasy, and New Age, intermingled to create an extraordinary and unique merge of fashion, art, & passion"	Robert Heynen		images:tinkertart.png
30213	tofufu	http://makerfaire.files.wordpress.com/2014/04/tff_logo_lg.png	tff_logo_lg.png	"we design and make our own art prints, cards bamboo panels (tofufu) and apparel (tomat) for baby, children and adults with hearts of children right here in good ol' California."	wayne w ho		images:tff_logo_lg.png
30214	tomat	http://makerfaire.files.wordpress.com/2014/04/tomat.jpg	tomat.jpg	"we design and make our own art prints, cards bamboo panels (tofufu) and apparel (tomat) for baby, children and adults with hearts of children right here in good ol' cali~ : )"	wayne w ho		images:tomat.jpg
30215	Unpossible Cuts	https://img0.etsystatic.com/043/0/6367914/il_fullxfull.571362900_9koi.jpg	il_fullxfull.571362900_9koi.jpg	We make fun laser cut jewelry and clocks.	philip eggleston		images:il_fullxfull.571362900_9koi.jpg
30216	Vanda Playing Cards	http://makerfaire.files.wordpress.com/2014/04/vanda-1200x1200.jpg	vanda-1200x1200.jpg	"Vand: Playing Cards Redesigned. Custom designed decks of playing cards and wooden laser-cut art/accessories including wooden playing cards, & storage boxes."	David Goldklang		images:vanda-1200x1200.jpg
30217	Vaya Bags	http://makerfaire.files.wordpress.com/2014/04/vaya.png	vaya.png	"Vaya bags is a women owned and operated company based out of queens NY. We make handmade bike messenger bags, backpacks and accessories out of recycled bicycle tubes, scrap sailboat awnings and old banners."	Tianna Meilinger		images:vaya.png
30218	Vitamini	http://makerfaire.files.wordpress.com/2014/04/vitamini.png	vitamini.png	"Vitamini: Hand screen printed paper products, art prints, and housewares."	Casey Starks		images:vitamini.png
30219	Vivi Kids	http://makerfaire.files.wordpress.com/2014/04/vvklogo.jpg	vvklogo.jpg	"Children's graphic apparel, plush toys and room decor."	Tony Nguyen		images:vvklogo.jpg
30220	Yetis and Friends	http://31.media.tumblr.com/3404e4fbedf90c543e90642ae6349875/tumblr_n3080wuxOy1r0wppmo1_500.jpg	tumblr_n3080wuxOy1r0wppmo1_500.jpg	Mounted monster heads similar to hunting trophies used as wall decor.	Cody Williams		images:tumblr_n3080wuxOy1r0wppmo1_500.jpg
